#NAME	ID	UNICODE
uni1863185E.initmedi	1231	
uni1863185E.medimedi	1232	
uni18631860.initfina	1233	
uni18631860.medifina	1234	
uni18631860.initmedi	1235	
uni18631860.medimedi	1236	
uni1864.isol	1237	U+1864
uni1864.fina	1238	
uni1864.init	1239	
uni1864.medi	1240	
uni1864.isolvar1	1241	
uni1864.initvar1obsolete	1242	
uni1864185D.initfina	1243	
uni1864185D.medifina	1244	
uni1864185D.initmedi	1245	
uni1864185D.medimedi	1246	
uni1864185E.initfina	1247	
uni1864185E.medifina	1248	
uni1864185E.initmedi	1249	
uni1864185E.medimedi	1250	
uni18641873.initfina	1251	
uni18641873.medifina	1252	
uni18641873.initmedi	1253	
uni18641873.medimedi	1254	
uni18641860.initfina	1255	
uni18641860.medifina	1256	
uni18641860.initmedi	1257	
uni18641860.medimedi	1258	
uni1865.isol	1259	U+1865
uni1865.fina	1260	
uni1865.init	1261	
uni1865.medi	1262	
uni1865.isolvar1	1263	
uni1865.medivar1obsolete	1264	
uni1865185D.initfina	1265	
uni1865185D.medifina	1266	
uni1865185D.initmedi	1267	
uni1865185D.medimedi	1268	
uni1865185E.initfina	1269	
uni1865185E.medifina	1270	
uni1865185E.initmedi	1271	
uni1865185E.medimedi	1272	
uni18651860.initfina	1273	
uni18651860.medifina	1274	
uni18651860.initmedi	1275	
uni18651860.medimedi	1276	
uni18651873.initfina	1277	
uni18651873.medifina	1278	
uni18651873.initmedi	1279	
uni18651873.medimedi	1280	
uni18651861.medivar1finaobsolete	1281	
uni18651861.medivar1mediobsolete	1282	
uni1866.isol	1283	U+1866
uni1866.fina	1284	
uni1866.init	1285	
uni1866.medi	1286	
uni18661820.initfina	1287	
uni18661820.medifina	1288	
uni18661820.initmedi	1289	
uni18661820.medimedi	1290	
uni18661823.initfina	1291	
uni18661823.medifina	1292	
uni18661823.initmedi	1293	
uni18661823.medimedi	1294	
uni1866185D.initfina	1295	
uni1866185D.medifina	1296	
uni1866185D.initmedi	1297	
uni1866185D.medimedi	1298	
uni1866185E.initfina	1299	
uni1866185E.medifina	1300	
uni1866185E.initmedi	1301	
uni1866185E.medimedi	1302	
uni18661860.initfina	1303	
uni18661860.medifina	1304	
uni18661860.initmedi	1305	
uni18661860.medimedi	1306	
uni18661861.initfina	1307	
uni18661861.medifina	1308	
uni18661861.initmedi	1309	
uni18661861.medimedi	1310	
uni18661873.initfina	1311	
uni18661873.medifina	1312	
uni18661873.initmedi	1313	
uni18661873.medimedi	1314	
uni18661888.initfinaobsolete	1315	
uni18661888.medifinaobsolete	1316	
uni18661888.initmediobsolete	1317	
uni18661888.medimediobsolete	1318	
uni1867.isol	1319	U+1867
uni1867.fina	1320	
uni1867.init	1321	
uni1867.medi	1322	
uni1868.isol	1323	U+1868
uni1868.fina	1324	
uni1868.initvar1	1325	
uni1868.init	1326	
uni1868.medivar1	1327	
uni1868.medi	1328	
uni1868.medivar2	1329	
uni1869.isol	1330	U+1869
uni1869.fina	1331	
uni1869.init	1332	
uni1869.initvar1	1333	
uni1869.medivar1	1334	
uni1869.medi	1335	
uni186A.isol	1336	U+186A
uni186A.fina	1337	
uni186A.init	1338	
uni186A.medi	1339	
uni186B.isol	1340	U+186B
uni186B.fina	1341	
uni186B.init	1342	
uni186B.medi	1343	
uni186C.isol	1344	U+186C
uni186C.fina	1345	
uni186C.init	1346	
uni186C.medi	1347	
uni186C1820.initfina	1348	
uni186C1820.medifina	1349	
uni186C1820.initmedi	1350	
uni186C1820.medimedi	1351	
uni186C1823.initfina	1352	
uni186C1823.medifina	1353	
uni186C1823.initmedi	1354	
uni186C1823.medimedi	1355	
uni186C185D.initfina	1356	
uni186C185D.medifina	1357	
uni186C185D.initmedi	1358	
uni186C185D.medimedi	1359	
uni186C1860.initfina	1360	
uni186C1860.medifina	1361	
uni186C1860.initmedi	1362	
uni186C1860.medimedi	1363	
uni186C1873.initfina	1364	
uni186C1873.medifina	1365	
uni186C1873.initmedi	1366	
uni186C1873.medimedi	1367	
uni186D.isol	1368	U+186D
uni186D.fina	1369	
uni186D.init	1370	
uni186D.medi	1371	
uni186D1820.initfina	1372	
uni186D1820.medifina	1373	
uni186D1820.initmedi	1374	
uni186D1820.medimedi	1375	
uni186D1823.initfina	1376	
uni186D1823.medifina	1377	
uni186D1823.initmedi	1378	
uni186D1823.medimedi	1379	
uni186E.isol	1380	U+186E
uni186E.fina	1381	
uni186E.init	1382	
uni186E.medi	1383	
uni186F.isol	1384	U+186F
uni186F.fina	1385	
uni186F.init	1386	
uni186F.initvar1	1387	
uni186F.medi	1388	
uni186F.medivar1	1389	
uni1870.isol	1390	U+1870
uni1870.fina	1391	
uni1870.init	1392	
uni1870.medi	1393	
uni1871.isol	1394	U+1871
uni1871.fina	1395	
uni1871.init	1396	
uni1871.medi	1397	
uni1872.isol	1398	U+1872
uni1872.fina	1399	
uni1872.init	1400	
uni1872.medi	1401	
uni1873.unicodeobsolete	1402	
uni1873.isol	1403	U+1873
uni1873.fina	1404	
uni1873.init	1405	
uni1873.medi	1406	
uni1873.medivar1	1407	
uni1873.medivar2	1408	
uni1873.medivar3obsolete	1409	
uni1873.finavar1obsolete	1410	
uni1873.finavar2	1411	
uni1873.finavar3	1412	
uni1873.isolvar1	1413	
uni1874.unicodeobsolete	1414	
uni1874.fina	1415	
uni1874.init	1416	
uni1874.medi	1417	
uni1874.medivar1	1418	
uni1874.isolvar1	1419	
uni1874.medivar2	1420	
uni1874.medivar3	1421	
uni1874.finavar1	1422	
uni1874.finavar2	1423	
uni1874185D.initfina	1424	
uni1874185D.medifina	1425	
uni1874185D.initmedi	1426	
uni1874185D.medimedi	1427	
uni1874185E.initfinaobsolete	1428	
uni1874185E.medifinaobsolete	1429	
uni1874185E.initmediobsolete	1430	
uni1874185E.medimediobsolete	1431	
uni18741860.initfina	1432	
uni18741860.medifina	1433	
uni18741860.initmedi	1434	
uni18741860.medimedi	1435	
uni18741861.initmedi	1436	
uni18741861.medimedi	1437	
uni18741873.initfina	1438	
uni18741873.medifina	1439	
uni18741873.initmedi	1440	
uni18741873.medimedi	1441	
uni1875.unicodeobsolete	1442	
uni1875.fina	1443	
uni1875.init	1444	
uni1875.medi	1445	
uni1876.unicodeobsolete	1446	
uni1876.fina	1447	
uni1876.init	1448	
uni1876.initvar1	1449	
uni1876.medi	1450	
uni1876.medivar1	1451	
uni1877.isol	1452	U+1877
uni1877.fina	1453	
uni1877.init	1454	
uni1877.medi	1455	
uni1880.isol	1456	U+1880
uni1880.isolvar1	1457	
uni1880.obsolete	1458	
uni1881.isol	1459	U+1881
uni1881.isolvar1	1460	
uni1882.isol	1461	U+1882
uni1883.isol	1462	U+1883
uni1884.isol	1463	U+1884
uni1885.isol	1464	U+1885
uni1886.isol	1465	U+1886
uni1887.isol	1466	U+1887
uni1887.finavar4obsolete	1467	
uni1887.fina	1468	
uni1887.finavar1	1469	
uni1887.finavar2	1470	
uni1887.finavar3obsolete	1471	
uni1888.isolobsolete	1472	U+1888
uni1888.finaobsolete	1473	
uni1888.initobsolete	1474	
uni1888.mediobsolete	1475	
uni1888.medivar1obsolete	1476	
uni1888.finavar1obsolete	1477	
uni1888.finavar2obsolete	1478	
uni1889.isol	1479	U+1889
uni1889.fina	1480	
uni1889.init	1481	
uni1889.medi	1482	
uni18891820.initfina	1483	
uni18891820.medifina	1484	
uni18891820.initmedi	1485	
uni18891820.medimedi	1486	
uni18891822.initfina	1487	
uni18891822.medifina	1488	
uni18891822.initmedi	1489	
uni18891822.medimedi	1490	
uni18891823.initfina	1491	
uni18891823.medifina	1492	
uni18891823.initmedi	1493	
uni18891823.medimedi	1494	
uni18891826.initfina	1495	
uni18891826.medifina	1496	
uni18891826.medifinavar1obsolete	1497	
uni18891826.initmedi	1498	
uni18891826.initmedivar1obsolete	1499	
uni18891826.medimedi	1500	
uni18891826.medimedivar1obsolete	1501	
uni18891826.initfinavar1obsolete	1502	
uni18891827.initfina	1503	
uni18891827.medifina	1504	
uni18891827.initmedi	1505	
uni18891827.medimedi	1506	
uni1889182F.initmedi	1507	
uni1889182F.medimedi	1508	
uni18891844.initfina	1509	
uni18891844.medifina	1510	
uni18891844.initmedi	1511	
uni18891844.medimedi	1512	
uni18891845.initfina	1513	
uni18891845.medifina	1514	
uni18891845.initmedi	1515	
uni18891845.medimedi	1516	
uni18891846.initfina	1517	
uni18891846.medifina	1518	
uni18891846.initmedi	1519	
uni18891846.medimedi	1520	
uni18891847.initfina	1521	
uni18891847.medifina	1522	
uni18891847.initmedi	1523	
uni18891847.medimedi	1524	
uni18891888.initfinaobsolete	1525	
uni18891888.medifinaobsolete	1526	
uni18891888.initmediobsolete	1527	
uni18891888.medimediobsolete	1528	
uni188A.isol	1529	U+188A
uni188A.fina	1530	
uni188A.init	1531	
uni188A.initvar1	1532	
uni188A.medi	1533	
uni188A.medivar1	1534	
uni188B.isol	1535	U+188B
uni188B.fina	1536	
uni188B.init	1537	
uni188B.medi	1538	
uni188C.isol	1539	U+188C
uni188C.fina	1540	
uni188C.init	1541	
uni188C.medi	1542	
uni188D.isol	1543	U+188D
uni188D.fina	1544	
uni188D.init	1545	
uni188D.medi	1546	
uni188E.isol	1547	U+188E
uni188E.fina	1548	
uni188E.init	1549	
uni188E.medi	1550	
uni188F.isol	1551	U+188F
uni188F.fina	1552	
uni188F.init	1553	
uni188F.medi	1554	
uni1890.isol	1555	U+1890
uni1890.fina	1556	
uni1890.init	1557	
uni1890.medi	1558	
uni1891.isol	1559	U+1891
uni1891.fina	1560	
uni1891.init	1561	
uni1891.medi	1562	
uni1892.isol	1563	U+1892
uni1892.fina	1564	
uni1892.init	1565	
uni1892.medi	1566	
uni18921820.initfina	1567	
uni18921820.medifina	1568	
uni18921820.initmedi	1569	
uni18921820.medimedi	1570	
uni18921822.initfina	1571	
uni18921822.medifina	1572	
uni18921822.initmedi	1573	
uni18921822.medimedi	1574	
uni18921823.initfina	1575	
uni18921823.medifina	1576	
uni18921823.initmedi	1577	
uni18921823.medimedi	1578	
uni18921826.initfina	1579	
uni18921826.medifina	1580	
uni18921826.initmedi	1581	
uni18921826.medimedi	1582	
uni18921826.initfinavar1obsolete	1583	
uni18921826.medifinavar1obsolete	1584	
uni18921826.initmedivar1obsolete	1585	
uni18921826.medimedivar1obsolete	1586	
uni18921827.initfina	1587	
uni18921827.medifina	1588	
uni18921827.initmedi	1589	
uni18921827.medimedi	1590	
uni18921844.initfina	1591	
uni18921844.medifina	1592	
uni18921844.initmedi	1593	
uni18921844.medimedi	1594	
uni18921845.initfina	1595	
uni18921845.medifina	1596	
uni18921845.initmedi	1597	
uni18921845.medimedi	1598	
uni18921847.initfina	1599	
uni18921847.medifina	1600	
uni18921847.initmedi	1601	
uni18921847.medimedi	1602	
uni1892185D.initfina	1603	
uni1892185D.medifina	1604	
uni1892185D.initmedi	1605	
uni1892185D.medimedi	1606	
uni18921860.initfina	1607	
uni18921860.medifina	1608	
uni18921860.initmedi	1609	
uni18921860.medimedi	1610	
uni18921873.initfina	1611	
uni18921873.medifina	1612	
uni18921873.initmedi	1613	
uni18921873.medimedi	1614	
uni18921888.initfinaobsolete	1615	
uni18921888.medifinaobsolete	1616	
uni18921888.initmediobsolete	1617	
uni18921888.medimediobsolete	1618	
uni1893.isol	1619	U+1893
uni1893.fina	1620	
uni1893.init	1621	
uni1893.medi	1622	
uni18931820.initfina	1623	
uni18931820.medifina	1624	
uni18931820.initmedi	1625	
uni18931820.medimedi	1626	
uni18931822.initfina	1627	
uni18931822.medifina	1628	
uni18931822.initmedi	1629	
uni18931822.medimedi	1630	
uni18931823.initfina	1631	
uni18931823.medifina	1632	
uni18931823.initmedi	1633	
uni18931823.medimedi	1634	
uni18931826.initfina	1635	
uni18931826.medifina	1636	
uni18931826.initmedi	1637	
uni18931826.medimedi	1638	
uni18931826.initfinavar1obsolete	1639	
uni18931826.medifinavar1obsolete	1640	
uni18931826.initmedivar1obsolete	1641	
uni18931826.medimedivar1obsolete	1642	
uni18931827.initfina	1643	
uni18931827.medifina	1644	
uni18931827.initmedi	1645	
uni18931827.medimedi	1646	
uni18931888.initfinaobsolete	1647	
uni18931888.medifinaobsolete	1648	
uni18931888.initmediobsolete	1649	
uni18931888.medimediobsolete	1650	
uni1894.isol	1651	U+1894
uni1894.fina	1652	
uni1894.init	1653	
uni1894.medi	1654	
uni1895.isol	1655	U+1895
uni1895.fina	1656	
uni1895.init	1657	
uni1895.medi	1658	
uni1896.isol	1659	U+1896
uni1896.fina	1660	
uni1896.init	1661	
uni1896.medi	1662	
uni1897.isol	1663	U+1897
uni1897.fina	1664	
uni1897.init	1665	
uni1897.medi	1666	
uni1898.isol	1667	U+1898
uni1898.fina	1668	
uni1898.init	1669	
uni1898.medi	1670	
uni1899.isol	1671	U+1899
uni1899.fina	1672	
uni1899.init	1673	
uni1899.medi	1674	
uni189A.isol	1675	U+189A
uni189A.fina	1676	
uni189A.init	1677	
uni189A.medi	1678	
uni189B.isol	1679	U+189B
uni189B.fina	1680	
uni189B.init	1681	
uni189B.medi	1682	
uni189C.isol	1683	U+189C
uni189C.fina	1684	
uni189C.init	1685	
uni189C.medi	1686	
uni189D.isol	1687	U+189D
uni189D.fina	1688	
uni189D.init	1689	
uni189D.medi	1690	
uni189E.isol	1691	U+189E
uni189E.fina	1692	
uni189E.init	1693	
uni189E.medi	1694	
uni189F.isol	1695	U+189F
uni189F.fina	1696	
uni189F.init	1697	
uni189F.medi	1698	
uni18A0.isol	1699	U+18A0
uni18A0.fina	1700	
uni18A0.init	1701	
uni18A0.initvar1	1702	
uni18A0.medi	1703	
uni18A0.medivar1	1704	
uni18A1.isol	1705	U+18A1
uni18A1.fina	1706	
uni18A1.init	1707	
uni18A1.medi	1708	
uni18A1.initvar1	1709	
uni18A1.medivar1	1710	
uni18A2.isol	1711	U+18A2
uni18A2.fina	1712	
uni18A2.init	1713	
uni18A2.medi	1714	
uni18A3.isol	1715	U+18A3
uni18A3.fina	1716	
uni18A3.init	1717	
uni18A3.medi	1718	
uni18A4.isol	1719	U+18A4
uni18A4.fina	1720	
uni18A4.init	1721	
uni18A4.medi	1722	
uni18A5.isol	1723	U+18A5
uni18A5.fina	1724	
uni18A5.init	1725	
uni18A5.medi	1726	
uni18A6.isol	1727	U+18A6
uni18A6.init	1728	
uni18A6.medi	1729	
uni18A6.fina	1730	
uni18A7.isol	1731	U+18A7
uni18A7.fina	1732	
uni18A7.init	1733	
uni18A7.medi	1734	
uni18A8.isol	1735	U+18A8
uni18A8.fina	1736	
uni18A8.init	1737	
uni18A8.medi	1738	
uni18A81820.initfina	1739	
uni18A81820.medifina	1740	
uni18A81820.initmedi	1741	
uni18A81820.medimedi	1742	
uni18A81823.initfina	1743	
uni18A81823.medifina	1744	
uni18A81823.initmedi	1745	
uni18A81823.medimedi	1746	
uni18A8185D.initfina	1747	
uni18A8185D.medifina	1748	
uni18A8185D.initmedi	1749	
uni18A8185D.medimedi	1750	
uni18A81860.initfina	1751	
uni18A81860.medifina	1752	
uni18A81860.initmedi	1753	
uni18A81860.medimedi	1754	
uni18A81873.initfina	1755	
uni18A81873.medifina	1756	
uni18A81873.initmedi	1757	
uni18A81873.medimedi	1758	
uni18A81888.initfinaobsolete	1759	
uni18A81888.medifinaobsolete	1760	
uni18A81888.initmediobsolete	1761	
uni18A81888.medimediobsolete	1762	
uni18A9.isol	1763	U+18A9
uni18A9.obsolete	1764	
uni18921846.initfina	1765	
uni18921846.medifina	1766	
uni18921846.initmedi	1767	
uni18921846.medimedi	1768	
uni18741861.initfina	1769	
uni18741861.medifina	1770	
uni18651861.initfinaobsolete	1771	
uni18651861.initmediobsolete	1772	
uni184D.isolvar1	1773	
uni184E.initfemobsolete	1774	
uni184E.medifemobsolete	1775	
uni18931844.initmedi	1776	
uni18931844.initfina	1777	
uni18931844.medimedi	1778	
uni18931844.medifina	1779	
uni18931845.initmedi	1780	
uni18931845.initfina	1781	
uni18931845.medimedi	1782	
uni18931845.medifina	1783	
uni18931846.initmedi	1784	
uni18931846.initfina	1785	
uni18931846.medimedi	1786	
uni18931846.medifina	1787	
uni18931847.initmedi	1788	
uni18931847.initfina	1789	
uni18931847.medimedi	1790	
uni18931847.medifina	1791	
uni183A1861.initmedi	1792	
uni183A1861.initfina	1793	
uni183A1861.medimedi	1794	
uni183A1861.medifina	1795	
uni186C1861.initmedi	1796	
uni186C1861.initfina	1797	
uni186C1861.medimedi	1798	
uni186C1861.medifina	1799	
uni186D1861.initmedi	1800	
uni186D1861.initfina	1801	
uni186D1861.medimedi	1802	
uni186D1861.medifina	1803	
uni11664	1804	U+11664
uni11665	1805	U+11665
uni11666	1806	U+11666
uni11667	1807	U+11667
uni11668	1808	U+11668
uni11669	1809	U+11669
uni1166A	1810	U+1166A
uni1166B	1811	U+1166B
uni1166C	1812	U+1166C
uni182D1825.initmedi000	1813	
uni182D1825.initmedi001	1814	
uni182D1826.initmedi000	1815	
uni182D1826.initmedi001	1816	
uni182A1825.initmedivar1	1817	
uni182A1826.initmedivar1	1818	
uni182B1825.initmedivar1	1819	
uni182B1826.initmedivar1	1820	
uni18391825.initmedivar1	1821	
uni18391826.initmedivar1	1822	
uni183A1825.initmedivar1	1823	
uni183A1826.initmedivar1	1824	
uni183B1825.initmedivar1	1825	
uni183B1826.initmedivar1	1826	
uni1838.medivar1	1827	
uni1836.medivar4coy	1828	
uni180A.medi	1829	
uni180A.fina	1830	
uni18261826.question	1831	
uni182D.isolvar3	1832	
uni182D.isolvar2	1833	
uni1828.initvar2obsolete	1834	
uni18AA.fina	1835	
uni182A18A91820.obsolete	1836	
uni182C1825.initmedi000	1837	
uni182C1825.initmedi001	1838	
uni182C1826.initmedi000	1839	
uni182C1826.initmedi001	1840	
uni1810.vert	1841	
uni1811.vert	1842	
uni1812.vert	1843	
uni1813.vert	1844	
uni1814.vert	1845	
uni1815.vert	1846	
uni1816.vert	1847	
uni1817.vert	1848	
uni1818.vert	1849	
uni1819.vert	1850	
uni0030.vert	1851	
uni0031.vert	1852	
uni0032.vert	1853	
uni0033.vert	1854	
uni0034.vert	1855	
uni0035.vert	1856	
uni0036.vert	1857	
uni0037.vert	1858	
uni0038.vert	1859	
uni0039.vert	1860	
uni300A	1861	U+300A
uni300B	1862	U+300B
uni300A.vert	1863	
uni300B.vert	1864	
uni3008	1865	U+3008
uni3009	1866	U+3009
uni3008.vert	1867	
uni3009.vert	1868	
uni300E	1869	U+300E
uni300F	1870	U+300F
uni300E.vert	1871	
uni300F.vert	1872	
uni3014	1873	U+3014
uni3015	1874	U+3015
uni3014.vert	1875	
uni3015.vert	1876	
uni300C	1877	U+300C
uni300D	1878	U+300D
uni300C.vert	1879	
uni300D.vert	1880	
uni3010	1881	U+3010
uni3011	1882	U+3011
uni3010.vert	1883	
uni3011.vert	1884	
uni3016	1885	U+3016
uni3017	1886	U+3017
uni3016.vert	1887	
uni3017.vert	1888	
uni3018	1889	U+3018
uni3019	1890	U+3019
uni3018.vert	1891	
uni3019.vert	1892	
uni301A	1893	U+301A
uni301B	1894	U+301B
uni301A.vert	1895	
uni301B.vert	1896	
uniFE47	1897	U+FE47
uniFE48	1898	U+FE48
uniFE47.vert	1899	
uniFE48.vert	1900	
uniFE5B	1901	U+FE5B
uniFE5C	1902	U+FE5C
uniFE5B.vert	1903	
uniFE5C.vert	1904	
uniFE35	1905	U+FE35
uniFE36	1906	U+FE36
uniFE35.vert	1907	
uniFE36.vert	1908	
uniFE15	1909	U+FE15
uniFE16	1910	U+FE16
uniFE15.vert	1911	
uniFE16.vert	1912	
uni203C	1913	U+203C
uni2047	1914	U+2047
uni203C.vert	1915	
uni2047.vert	1916	
uni2049	1917	U+2049
uni2048	1918	U+2048
uni2049.vert	1919	
uni2048.vert	1920	
uni202F	1921	U+202F
uni301D	1922	U+301D
uni301E	1923	
uni301D.vert	1924	
uni301E.vert	1925	
uniFF0E	1926	U+FF0E
uniFF0E.vert	1927	
uniFE10	1928	U+FE10
uniFE10.vert	1929	
uniFE14	1930	U+FE14
uniFE14.vert	1931	
uniFE13	1932	U+FE13
uniFE13.vert	1933	
uniFE63	1934	U+FE63
uniFE63.vert	1935	
uni301C	1936	U+301C
uni301C.vert	1937	
uniFE19	1938	U+FE19
uniFE19.vert	1939	
uni2022	1940	U+2022
uni2022.vert	1941	
uni3002	1942	U+3002
uni3002.vert	1943	
uni3001	1944	U+3001
uni3001.vert	1945	
uniFF5C	1946	U+FF5C
uniFF5C.vert	1947	
uni2018.vert	1948	
uni2019.vert	1949	
uni201C.vert	1950	
uni201D.vert	1951	
uni184B.isolobsolete	1952	
uni2460	1953	U+2460
uni2461	1954	U+2461
uni2462	1955	U+2462
uni2463	1956	U+2463
uni2464	1957	U+2464
uni2465	1958	U+2465
uni2466	1959	U+2466
uni2467	1960	U+2467
uni2468	1961	U+2468
uni2469	1962	U+2469
uni246A	1963	U+246A
uni246B	1964	U+246B
uni246C	1965	U+246C
uni246D	1966	U+246D
uni246E	1967	U+246E
uni246F	1968	U+246F
uni2470	1969	U+2470
uni2471	1970	U+2471
uni2472	1971	U+2472
uni2473	1972	U+2473
uni2460.vert	1973	
uni2461.vert	1974	
uni2462.vert	1975	
uni2463.vert	1976	
uni2464.vert	1977	
uni2465.vert	1978	
uni2466.vert	1979	
uni2467.vert	1980	
uni2468.vert	1981	
uni2469.vert	1982	
uni246A.vert	1983	
uni246B.vert	1984	
uni246C.vert	1985	
uni246D.vert	1986	
uni246E.vert	1987	
uni246F.vert	1988	
uni2470.vert	1989	
uni2471.vert	1990	
uni2472.vert	1991	
uni2473.vert	1992	
uni1829182D182F.medimedimedi	1993	
uni1822.obsolete	1994	
uni1863.isol	1995	U+1863
uni1874.isol	1996	U+1874
uni184A.isol	1997	U+184A
uni184B.isol	1998	U+184B
uni184F.isol	1999	U+184F
uni1859.isol	2000	U+1859
uni1862.isol	2001	U+1862
uni1875.isol	2002	U+1875
uni1876.isol	2003	U+1876
uniFE00	2004	U+FE00
uniFE01	2005	U+FE01
uniFE02	2006	U+FE02
uniFE03	2007	U+FE03
uniFE04	2008	U+FE04
uni180A.finavar1obsolete	2009	
uni1821.medivar1obsolete	2010	
uni1822.finavar2obsolete	2011	
uni1874.isolvar2	2012	
uni1887.isolvar1	2013	
uni182C.initvar2	2014	
uni182C.initvar3	2015	
uni182C.medivar2	2016	
uni182C.medivar3	2017	
uni182D.initvar2	2018	
uni182D.initvar3	2019	
uni182D.medivar2	2020	
uni182D.medivar3	2021	
uni184E.initvar1	2022	
uni184E.medivar2	2023	
uni1863.initvar1	2024	
uni1863.medivar2	2025	
uni1864.initvar1	2026	
uni1864.medivar1	2027	
uni1865.initvar1	2028	
uni1865.medivar1	2029	
uni1874.initvar1	2030	
uni1874.initvar2	2031	
uni1820.finavar3obsolete	2032	
uni1821.finavar3obsolate	2033	
uni1822.initvar1	2034	
uni1822.isolvar1	2035	
uni1822.isolvar2	2036	
glyph2037	2037	
glyph2038	2038	
glyph2039	2039	
glyph2040	2040	
glyph2041	2041	
glyph2042	2042	
glyph2043	2043	
glyph2044	2044	
glyph2045	2045	
glyph2046	2046	
glyph2047	2047	
glyph2048	2048	
glyph2049	2049	
glyph2050	2050	
glyph2051	2051	
glyph2052	2052	
glyph2053	2053	
glyph2054	2054	
glyph2055	2055	
uni186F185E.initmedi	2056	
uni186F185E.initfina	2057	
uni186F185E.medimedi	2058	
uni186F185E.medifina	2059	
uni186F1873.initmediobsolete	2060	
uni186F1873.initfinaobsolete	2061	
uni186F1873.medimediobsolete	2062	
uni186F1873.medifinaobsolete	2063	
uni18AB.isol	2064	U+18AB
uni18AB.fina	2065	
uni18AB.init	2066	
uni18AB.medi	2067	
uni18AC.isol	2068	U+18AC
uni18AC.fina	2069	
uni18AC.init	2070	
uni18AC.medi	2071	
uni18AD.isol	2072	U+18AD
uni18AD.fina	2073	
uni18AD.init	2074	
uni18AD.medi	2075	
uni18AD.initvar1	2076	
uni18AD.medivar1	2077	
uni18AE.isol	2078	U+18AE
uni18AE.fina	2079	
uni18AE.init	2080	
uni18AE.medi	2081	
obsoletex	2082	
uni1824.isolvar1	2083	
uni1826.isolvar2	2084	
uni186D185D.initfina	2085	
uni186D185D.medifina	2086	
uni186D185D.initmedi	2087	
uni186D185D.medimedi	2088	
uni186D1860.initfina	2089	
uni186D1860.medifina	2090	
uni186D1860.initmedi	2091	
uni186D1860.medimedi	2092	
uni18921861.initmedi	2093	
uni18921861.initfina	2094	
uni18921861.medimedi	2095	
uni18921861.medifina	2096	
uni18A81861.initmedi	2097	
uni18A81861.initfina	2098	
uni18A81861.medimedi	2099	
uni18A81861.medifina	2100	
uni18571848.initmedi	2101	
uni18571849.initmedi	2102	
uni18571848.initfina	2103	
uni18571849.initfina	2104	
uni18571848.medimedi	2105	
uni18571849.medimedi	2106	
uni18571848.medifina	2107	
uni18571849.medifina	2108	
uni18581848.initmedi	2109	
uni18581849.initmedi	2110	
uni18581848.initfina	2111	
uni18581849.initfina	2112	
uni18581848.medimedi	2113	
uni18581849.medimedi	2114	
uni18581848.medifina	2115	
uni18581849.medifina	2116	
uni186C185E.initfina	2117	
uni186C185E.medifina	2118	
uni186D185E.initfina	2119	
uni186D185E.medifina	2120	
uni183A185E.initfina	2121	
uni183A185E.medifina	2122	
uni186D1873.medifina	2123	
uni186D1873.initfina	2124	
uni186D1873.initmedi	2125	
uni186D1873.medimedi	2126	
uni186C185E.initmedi	2127	
uni186C185E.medimedi	2128	
uni186D185E.initmedi	2129	
uni186D185E.medimedi	2130	
uni183A185E.initmedi	2131	
uni183A185E.medimedi	2132	
uni1862185E.initfina	2133	
uni1862185E.medifina	2134	
uni1825.isolvar1	2135	
uni1825.finavar2	2136	
uni18891821.initfina	2137	
uni18891821.medifina	2138	
uni18891821.initmedi	2139	
uni18891821.medimedi	2140	
uni18921821.initfina	2141	
uni18921821.medifina	2142	
uni18921821.initmedi	2143	
uni18921821.medimedi	2144	
uni18931821.initfina	2145	
uni18931821.medifina	2146	
uni18931821.initmedi	2147	
uni18931821.medimedi	2148	
uni18571844.initfina	2149	
uni18571844.medifina	2150	
uni18571844.initmedi	2151	
uni18571844.medimedi	2152	
uni18581844.initfina	2153	
uni18581844.medifina	2154	
uni18581844.initmedi	2155	
uni18581844.medimedi	2156	
uni18571845.initfina	2157	
uni18571845.medifina	2158	
uni18571845.initmedi	2159	
uni18571845.medimedi	2160	
uni18581845.initfina	2161	
uni18581845.medifina	2162	
uni18581845.initmedi	2163	
uni18581845.medimedi	2164	
uni1807.init	2165	
uni1807.fina	2166	
uni1824.initvar1	2167	
uni181A	2168	U+181A
uni181B	2169	U+181B
uni181C	2170	U+181C
uni180A.medivar1	2171	
uni180A.medivar2	2172	
uni180A.medivar3	2173	
uni180A.medivar4	2174	
uni180A.medivar5	2175	
uni180A.medivar6	2176	
uni180A.medivar7	2177	
uni180A.medivar8	2178	
uni180A.medivar9	2179	
uni1878.isol	2180	
uni1878.init	2181	
uni1878.medi	2182	
uni1878.fina	2183	
uni188A1887.init	2184	
uni188A1887.medi	2185	
uni1820.finax	2186	
uni1821.finax	2187	
uni1828.isolvar1	2188	
uni1833.isolvar1	2189	
uni1836.isolvar1	2190	
uni1831.isolvar1	2191	
uni1831.initvar1	2192	
uni1831.medivar1	2193	
uni1822.initvar2	2194	
uni1820.isolvar3	2195	
uni1820.initvar2	2196	
uni1821.isolvar2	2197	
uni1822.isolvar3	2198	
uni1824.isolvar3	2199	
uni1825.medivar3	2200	
uni1825.finavar3	2201	
uni1826.medivar3	2202	
uni1826.finavar3	2203	
uni1828.medivar2	2204	
uni182C.isolvar4	2205	
uni182C.initvar4	2206	
uni182C.medivar4	2207	
uni182C.finavar2obsolete	2208	
